instance_id,database,task_type,user_query,pipeline,rank,sql,ground_truth_sql,exact_match,sql_exec_error,avg_token_logprob,min_token_logprob,std_token_logprob,sql_token_count,interpretation_id,interpretation_text,ambiguities_found
news_1,news,select,"Show me daily User Engagement Rate (UER) trends, displaying only sessions that performed better than usual. Include the session date, calculated UER, and the daily average UER. Sort results to see how engagement changes.",INTERPRET_SAMPLE,2,"WITH daily_uers AS (
    SELECT 
        DATE(seshstart) AS session_date,
        (seshviews * engscore) / NULLIF(seshdur, 0) AS uer
    FROM 
        sessions
),
average_uers AS (
    SELECT 
        session_date,
        AVG(uer) AS daily_average_uer
    FROM 
        daily_uers
    GROUP BY 
        session_date
),
top_sessions AS (
    SELECT 
        session_date,
        uer
    FROM 
        daily_uers
    WHERE 
        uer > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY uer) FROM daily_uers)
)
SELECT 
    t.session_date,
    t.uer,
    a.daily_average_uer
FROM 
    top_sessions t
JOIN 
    average_uers a ON t.session_date = a.session_date
ORDER BY 
    t.session_date;","WITH session_engagement AS (
  SELECT 
    seshkey,
    seshstart::date AS sess_date, 
    seshviews,
    engscore,
    seshdur,
    (seshviews * engscore::float) / seshdur AS user_engagement_rate  
  FROM sessions
)
SELECT 
  sess_date,
  user_engagement_rate,
  AVG(user_engagement_rate) OVER(PARTITION BY sess_date) AS avg_daily_uer
FROM session_engagement
WHERE user_engagement_rate > (
  SELECT AVG((seshviews * engscore::float)/seshdur)::float FROM sessions
)
ORDER BY sess_date;",False,,-0.042038989573346335,-0.7942053079605103,0.13553580410322558,195,2,Compute the daily User Engagement Rate (UER) for sessions that are in the top 25th percentile of all sessions. Calculate the average UER only for sessions that performed better than usual. Group the results by day to analyze daily UER changes and sort the results by session date in ascending order.,better than usual: Sessions with UER above the historical average UER for the past month. / Sessions with UER in the top 25th percentile of all sessions. | daily average UER: Calculate the average UER for all sessions on that day. / Calculate the average UER only for sessions that performed better than usual. | trends: Group results by day to analyze daily UER changes. / Group results by week to analyze weekly UER changes. | sort results to see how engagement changes: Sort by session date in ascending order. / Sort by UER value in descending order.
news_1,news,select,"Show me daily User Engagement Rate (UER) trends, displaying only sessions that performed better than usual. Include the session date, calculated UER, and the daily average UER. Sort results to see how engagement changes.",INTERPRET_SAMPLE,3,"WITH daily_uers AS (
    SELECT 
        DATE(seshstart) AS session_date,
        (seshviews * engscore) / NULLIF(seshdur, 0) AS uer
    FROM 
        sessions
),
average_uers AS (
    SELECT 
        session_date,
        AVG(uer) AS daily_average_uer
    FROM 
        daily_uers
    GROUP BY 
        session_date
),
better_than_usual AS (
    SELECT 
        d.session_date,
        d.uer,
        a.daily_average_uer
    FROM 
        daily_uers d
    JOIN 
        average_uers a ON d.session_date = a.session_date
    WHERE 
        d.uer > a.daily_average_uer
)
SELECT 
    session_date,
    uer,
    daily_average_uer
FROM 
    better_than_usual
ORDER BY 
    uer DESC;","WITH session_engagement AS (
  SELECT 
    seshkey,
    seshstart::date AS sess_date, 
    seshviews,
    engscore,
    seshdur,
    (seshviews * engscore::float) / seshdur AS user_engagement_rate  
  FROM sessions
)
SELECT 
  sess_date,
  user_engagement_rate,
  AVG(user_engagement_rate) OVER(PARTITION BY sess_date) AS avg_daily_uer
FROM session_engagement
WHERE user_engagement_rate > (
  SELECT AVG((seshviews * engscore::float)/seshdur)::float FROM sessions
)
ORDER BY sess_date;",False,,-0.03441265397882261,-0.7355660796165466,0.11623300211871448,188,3,Compute the daily User Engagement Rate (UER) for sessions that have a UER above the historical average UER for the past month. Calculate the average UER only for sessions that performed better than usual. Group the results by week to analyze weekly UER changes and sort the results by UER value in descending order.,better than usual: Sessions with UER above the historical average UER for the past month. / Sessions with UER in the top 25th percentile of all sessions. | daily average UER: Calculate the average UER for all sessions on that day. / Calculate the average UER only for sessions that performed better than usual. | trends: Group results by day to analyze daily UER changes. / Group results by week to analyze weekly UER changes. | sort results to see how engagement changes: Sort by session date in ascending order. / Sort by UER value in descending order.
news_1,news,select,"Show me daily User Engagement Rate (UER) trends, displaying only sessions that performed better than usual. Include the session date, calculated UER, and the daily average UER. Sort results to see how engagement changes.",INTERPRET_SAMPLE,4,"WITH daily_uers AS (
    SELECT 
        DATE(seshstart) AS session_date,
        (seshviews * engscore::numeric / seshdur) AS uer
    FROM 
        sessions
),
daily_average AS (
    SELECT 
        session_date,
        AVG(uer) AS daily_avg_uer
    FROM 
        daily_uers
    GROUP BY 
        session_date
),
top_sessions AS (
    SELECT 
        session_date,
        uer
    FROM 
        daily_uers
    WHERE 
        uer > (SELECT PERCENTILE_CONT(0.75) WITHIN GROUP (ORDER BY uer) FROM daily_uers)
)
SELECT 
    t.session_date,
    t.uer,
    a.daily_avg_uer
FROM 
    top_sessions t
JOIN 
    daily_average a ON t.session_date = a.session_date
ORDER BY 
    t.uer DESC;","WITH session_engagement AS (
  SELECT 
    seshkey,
    seshstart::date AS sess_date, 
    seshviews,
    engscore,
    seshdur,
    (seshviews * engscore::float) / seshdur AS user_engagement_rate  
  FROM sessions
)
SELECT 
  sess_date,
  user_engagement_rate,
  AVG(user_engagement_rate) OVER(PARTITION BY sess_date) AS avg_daily_uer
FROM session_engagement
WHERE user_engagement_rate > (
  SELECT AVG((seshviews * engscore::float)/seshdur)::float FROM sessions
)
ORDER BY sess_date;",False,,-0.04211909946530148,-0.9580212831497192,0.13724734869389912,190,4,Compute the daily User Engagement Rate (UER) for sessions that are in the top 25th percentile of all sessions. Calculate the average UER for all sessions on that day. Group the results by week to analyze weekly UER changes and sort the results by UER value in descending order.,better than usual: Sessions with UER above the historical average UER for the past month. / Sessions with UER in the top 25th percentile of all sessions. | daily average UER: Calculate the average UER for all sessions on that day. / Calculate the average UER only for sessions that performed better than usual. | trends: Group results by day to analyze daily UER changes. / Group results by week to analyze weekly UER changes. | sort results to see how engagement changes: Sort by session date in ascending order. / Sort by UER value in descending order.
crypto_1,crypto,select,"Could you calculate the price gap percentage for a most recent market snapshot. Show me the exchange code of the most recent market snapshot with the timestamp of the snapshot, and the calculated percentage?",INTERPRET_SAMPLE,1,"WITH latest_snapshot AS (
    SELECT 
        marketdatanode,
        quote_depth_snapshot,
        ROW_NUMBER() OVER (ORDER BY marketdatanode DESC) AS rn
    FROM marketdata
)
SELECT 
    quote_depth_snapshot->'metadata'->>'exchnote' AS exchange_code,
    quote_depth_snapshot->'metadata'->>'timetrack' AS snapshot_timestamp,
    ( (quote_depth_snapshot->'quotes'->>'askquote')::numeric - (quote_depth_snapshot->'quotes'->>'bidquote')::numeric ) / (quote_depth_snapshot->'quotes'->>'midquote')::numeric * 100 AS price_gap_percentage
FROM latest_snapshot
WHERE rn = 1;","WITH snapshot AS (
  SELECT
    quote_depth_snapshot,
    (quote_depth_snapshot->'quotes'->>'askquote')::numeric AS askquote,
    (quote_depth_snapshot->'quotes'->>'bidquote')::numeric AS bidquote,
    (quote_depth_snapshot->'quotes'->>'midquote')::numeric AS midquote,
    (quote_depth_snapshot->'metadata'->>'exchnote') AS exchange,
    (quote_depth_snapshot->'metadata'->>'timetrack') AS timetrack
  FROM marketdata
  ORDER BY marketdatanode DESC
  LIMIT 1
)
SELECT
  exchange,
  timetrack,
  ((askquote - bidquote) / midquote * 100) AS spread_percentage
FROM snapshot;",True,,-0.038995164509175624,-0.5952244997024536,0.11874962227291617,147,1,Calculate the price gap percentage as (askquote - bidquote) / midquote * 100 for the most recent market snapshot based on the latest timestamp from the marketdata table. Show the exchange code extracted from the quote_depth_snapshot JSONB under metadata.exchnote and the timestamp from the quote_depth_snapshot JSONB.,price gap percentage: Calculate as (askquote - bidquote) / midquote * 100 / Calculate as (highspotday - lowspotday) / lowspotday * 100 | most recent market snapshot: Use the latest timestamp from the marketdata table / Use the latest timestamp from the quote_depth_snapshot JSONB | timestamp of the snapshot: Extract from the quote_depth_snapshot JSONB / Use the timestamp from the marketdata table | exchange code: Extract from the quote_depth_snapshot JSONB under metadata.exchnote / Use a static value or predefined exchange code
crypto_1,crypto,select,"Could you calculate the price gap percentage for a most recent market snapshot. Show me the exchange code of the most recent market snapshot with the timestamp of the snapshot, and the calculated percentage?",INTERPRET_SAMPLE,2,"WITH latest_snapshot AS (
    SELECT 
        quote_depth_snapshot,
        (quote_depth_snapshot->'quotes'->>'askquote')::numeric AS askquote,
        (quote_depth_snapshot->'quotes'->>'bidquote')::numeric AS bidquote,
        (quote_depth_snapshot->'quotes'->>'midquote')::numeric AS midquote,
        quote_depth_snapshot->'metadata'->>'exchnote' AS exchcode
    FROM marketdata
    ORDER BY marketdatanode DESC
    LIMIT 1
)
SELECT 
    exchcode,
    (askquote - bidquote) / midquote * 100 AS price_gap_percentage
FROM latest_snapshot;","WITH snapshot AS (
  SELECT
    quote_depth_snapshot,
    (quote_depth_snapshot->'quotes'->>'askquote')::numeric AS askquote,
    (quote_depth_snapshot->'quotes'->>'bidquote')::numeric AS bidquote,
    (quote_depth_snapshot->'quotes'->>'midquote')::numeric AS midquote,
    (quote_depth_snapshot->'metadata'->>'exchnote') AS exchange,
    (quote_depth_snapshot->'metadata'->>'timetrack') AS timetrack
  FROM marketdata
  ORDER BY marketdatanode DESC
  LIMIT 1
)
SELECT
  exchange,
  timetrack,
  ((askquote - bidquote) / midquote * 100) AS spread_percentage
FROM snapshot;",False,,-0.04614354642548457,-0.9298881888389587,0.14979891222049616,140,2,Calculate the price gap percentage as (askquote - bidquote) / midquote * 100 for the most recent market snapshot based on the latest timestamp from the quote_depth_snapshot JSONB. Show the exchange code extracted from the quote_depth_snapshot JSONB under metadata.exchnote and the timestamp from the quote_depth_snapshot JSONB.,price gap percentage: Calculate as (askquote - bidquote) / midquote * 100 / Calculate as (highspotday - lowspotday) / lowspotday * 100 | most recent market snapshot: Use the latest timestamp from the marketdata table / Use the latest timestamp from the quote_depth_snapshot JSONB | timestamp of the snapshot: Extract from the quote_depth_snapshot JSONB / Use the timestamp from the marketdata table | exchange code: Extract from the quote_depth_snapshot JSONB under metadata.exchnote / Use a static value or predefined exchange code
crypto_1,crypto,select,"Could you calculate the price gap percentage for a most recent market snapshot. Show me the exchange code of the most recent market snapshot with the timestamp of the snapshot, and the calculated percentage?",INTERPRET_SAMPLE,3,"WITH recent_snapshot AS (
    SELECT 
        md.marketdatanode,
        md.quote_depth_snapshot,
        ms.highspotday,
        ms.lowspotday,
        md.timecode
    FROM 
        marketdata md
    JOIN 
        marketstats ms ON md.marketdatanode = ms.mdlink
    ORDER BY 
        md.timecode DESC
    LIMIT 1
)
SELECT 
    quote_depth_snapshot->'metadata'->>'exchnote' AS exchange_code,
    timecode,
    (highspotday - lowspotday) / lowspotday * 100 AS price_gap_percentage
FROM 
    recent_snapshot;","WITH snapshot AS (
  SELECT
    quote_depth_snapshot,
    (quote_depth_snapshot->'quotes'->>'askquote')::numeric AS askquote,
    (quote_depth_snapshot->'quotes'->>'bidquote')::numeric AS bidquote,
    (quote_depth_snapshot->'quotes'->>'midquote')::numeric AS midquote,
    (quote_depth_snapshot->'metadata'->>'exchnote') AS exchange,
    (quote_depth_snapshot->'metadata'->>'timetrack') AS timetrack
  FROM marketdata
  ORDER BY marketdatanode DESC
  LIMIT 1
)
SELECT
  exchange,
  timetrack,
  ((askquote - bidquote) / midquote * 100) AS spread_percentage
FROM snapshot;",False,"column md.timecode does not exist
LINE 1: ...te_depth_snapshot, ms.highspotday, ms.lowspotday, md.timecod...
                                                             ^
",-0.050344766224161695,-1.058774709701538,0.1622023092146574,132,3,Calculate the price gap percentage as (highspotday - lowspotday) / lowspotday * 100 for the most recent market snapshot based on the latest timestamp from the marketdata table. Show the exchange code extracted from the quote_depth_snapshot JSONB under metadata.exchnote and the timestamp from the marketdata table.,price gap percentage: Calculate as (askquote - bidquote) / midquote * 100 / Calculate as (highspotday - lowspotday) / lowspotday * 100 | most recent market snapshot: Use the latest timestamp from the marketdata table / Use the latest timestamp from the quote_depth_snapshot JSONB | timestamp of the snapshot: Extract from the quote_depth_snapshot JSONB / Use the timestamp from the marketdata table | exchange code: Extract from the quote_depth_snapshot JSONB under metadata.exchnote / Use a static value or predefined exchange code
crypto_1,crypto,select,"Could you calculate the price gap percentage for a most recent market snapshot. Show me the exchange code of the most recent market snapshot with the timestamp of the snapshot, and the calculated percentage?",INTERPRET_SAMPLE,4,"WITH recent_snapshot AS (
    SELECT 
        md.marketdatanode,
        md.quote_depth_snapshot,
        ms.highspotday,
        ms.lowspotday,
        md.quote_depth_snapshot->'metadata'->>'exchnote' AS exchspot,
        md.quote_depth_snapshot->'metadata'->>'timetrack' AS snapshot_time
    FROM 
        marketdata md
    JOIN 
        marketstats ms ON md.marketdatanode = ms.mdlink
    ORDER BY 
        md.marketdatanode DESC
    LIMIT 1
)
SELECT 
    exchspot,
    snapshot_time,
    (highspotday - lowspotday) / lowspotday * 100 AS price_gap_percentage
FROM 
    recent_snapshot;","WITH snapshot AS (
  SELECT
    quote_depth_snapshot,
    (quote_depth_snapshot->'quotes'->>'askquote')::numeric AS askquote,
    (quote_depth_snapshot->'quotes'->>'bidquote')::numeric AS bidquote,
    (quote_depth_snapshot->'quotes'->>'midquote')::numeric AS midquote,
    (quote_depth_snapshot->'metadata'->>'exchnote') AS exchange,
    (quote_depth_snapshot->'metadata'->>'timetrack') AS timetrack
  FROM marketdata
  ORDER BY marketdatanode DESC
  LIMIT 1
)
SELECT
  exchange,
  timetrack,
  ((askquote - bidquote) / midquote * 100) AS spread_percentage
FROM snapshot;",False,,-0.06492899922991593,-1.0788304805755615,0.17728354288418216,152,4,Calculate the price gap percentage as (highspotday - lowspotday) / lowspotday * 100 for the most recent market snapshot based on the latest timestamp from the quote_depth_snapshot JSONB. Show a static exchange code and the timestamp from the marketdata table.,price gap percentage: Calculate as (askquote - bidquote) / midquote * 100 / Calculate as (highspotday - lowspotday) / lowspotday * 100 | most recent market snapshot: Use the latest timestamp from the marketdata table / Use the latest timestamp from the quote_depth_snapshot JSONB | timestamp of the snapshot: Extract from the quote_depth_snapshot JSONB / Use the timestamp from the marketdata table | exchange code: Extract from the quote_depth_snapshot JSONB under metadata.exchnote / Use a static value or predefined exchange code
insider_1,insider,select,"Can you generate a list of trader IDs who are in the high-risk trading group? From that group, please only include those who have also faced a Significant Enforcement Action where the related compliance case was last reviewed recently. Just provide the traders' information.",INTERPRET_SAMPLE,1,"WITH HighRiskTraders AS (
    SELECT t.tradereg
    FROM trader t
    WHERE (t.trading_performance->'risklevel'->>'levratio')::numeric > 5.0
),
SignificantEnforcementActions AS (
    SELECT e.compref2
    FROM enforcementactions e
    WHERE e.penimp IN ('Fine', 'Ban') OR e.acttake = 'Suspension'
),
RecentComplianceCases AS (
    SELECT c.compreg
    FROM compliancecase c
    WHERE c.lastrevdt >= CURRENT_DATE - INTERVAL '30 days'
)
SELECT DISTINCT h.tradereg
FROM HighRiskTraders h
JOIN transactionrecord tr ON h.tradereg = tr.trdref
JOIN SignificantEnforcementActions s ON tr.transreg = s.compref2
JOIN RecentComplianceCases r ON s.compref2 = r.compreg;","WITH RelevantTraders AS (
    SELECT
        t.tradereg,
        t.voldaily / NULLIF(t.acctbal, 0) AS dtr, 
        (t.trading_performance -> 'risklevel' ->> 'levratio')::numeric AS tle, 
        (t.trading_performance -> 'risklevel' ->> 'risklevel') AS risk_level_text
    FROM
        trader t
), HighRiskProfile AS (
    SELECT
        tradereg
    FROM
        RelevantTraders
    WHERE
        tle > 5.0 AND risk_level_text = 'Aggressive' OR dtr > 0.5 
), RecentSignificantEnforcements AS (
    SELECT DISTINCT
        tr.trdref AS tradereg
    FROM
        enforcementactions ea
    JOIN
        compliancecase cc ON ea.compref2 = cc.compreg
    JOIN
        transactionrecord tr ON cc.transref = tr.transreg
    WHERE
        (ea.penimp IN ('Fine', 'Ban') OR ea.acttake = 'Suspension' OR ea.busrestr = 'Full') 
        AND cc.lastrevdt >= (CURRENT_DATE - INTERVAL '1 year') 
)
SELECT
    hrp.tradereg
FROM
    HighRiskProfile hrp
INNER JOIN
    RecentSignificantEnforcements rse ON hrp.tradereg = rse.tradereg LIMIT 100",True,,-0.032717126063012594,-1.0308291912078857,0.12229919464191692,182,1,"Generate a list of trader IDs (tradereg) who have a Trader Leverage Exposure (TLE) greater than 5.0, have faced a Significant Enforcement Action defined as having a penalty imposed of 'Fine' or 'Ban' or an action taken of 'Suspension', and whose related compliance case was last reviewed within the last 30 days.",high-risk trading group: TLE > 5.0 / DTR > 0.5 | Significant Enforcement Action: penimp = 'Fine' OR penimp = 'Ban' OR acttake = 'Suspension' / penamt > 10000 | last reviewed recently: lastrevdt > CURRENT_DATE - INTERVAL '30 days' / lastrevdt > CURRENT_DATE - INTERVAL '60 days' | traders' information: SELECT tradereg / SELECT * FROM trader
insider_1,insider,select,"Can you generate a list of trader IDs who are in the high-risk trading group? From that group, please only include those who have also faced a Significant Enforcement Action where the related compliance case was last reviewed recently. Just provide the traders' information.",INTERPRET_SAMPLE,2,"WITH HighRiskTraders AS (
    SELECT t.tradereg
    FROM trader t
    WHERE (t.voldaily / t.acctbal) > 0.5
),
SignificantEnforcementActions AS (
    SELECT e.compref2
    FROM enforcementactions e
    WHERE e.penamt > 10000
),
RecentComplianceCases AS (
    SELECT c.compreg
    FROM compliancecase c
    WHERE c.lastrevdt >= CURRENT_DATE - INTERVAL '30 days'
)
SELECT h.tradereg
FROM HighRiskTraders h
JOIN transactionrecord tr ON h.tradereg = tr.trdref
JOIN SignificantEnforcementActions sea ON tr.transreg = sea.compref2
JOIN RecentComplianceCases rcc ON sea.compref2 = rcc.compreg;","WITH RelevantTraders AS (
    SELECT
        t.tradereg,
        t.voldaily / NULLIF(t.acctbal, 0) AS dtr, 
        (t.trading_performance -> 'risklevel' ->> 'levratio')::numeric AS tle, 
        (t.trading_performance -> 'risklevel' ->> 'risklevel') AS risk_level_text
    FROM
        trader t
), HighRiskProfile AS (
    SELECT
        tradereg
    FROM
        RelevantTraders
    WHERE
        tle > 5.0 AND risk_level_text = 'Aggressive' OR dtr > 0.5 
), RecentSignificantEnforcements AS (
    SELECT DISTINCT
        tr.trdref AS tradereg
    FROM
        enforcementactions ea
    JOIN
        compliancecase cc ON ea.compref2 = cc.compreg
    JOIN
        transactionrecord tr ON cc.transref = tr.transreg
    WHERE
        (ea.penimp IN ('Fine', 'Ban') OR ea.acttake = 'Suspension' OR ea.busrestr = 'Full') 
        AND cc.lastrevdt >= (CURRENT_DATE - INTERVAL '1 year') 
)
SELECT
    hrp.tradereg
FROM
    HighRiskProfile hrp
INNER JOIN
    RecentSignificantEnforcements rse ON hrp.tradereg = rse.tradereg LIMIT 100",True,,-0.03135774659611999,-1.091016173362732,0.12318138316156758,165,2,"Generate a list of trader IDs (tradereg) who have a Daily Turnover Rate (DTR) greater than 0.5, have faced a Significant Enforcement Action defined as having a penalty amount greater than 10000, and whose related compliance case was last reviewed within the last 30 days.",high-risk trading group: TLE > 5.0 / DTR > 0.5 | Significant Enforcement Action: penimp = 'Fine' OR penimp = 'Ban' OR acttake = 'Suspension' / penamt > 10000 | last reviewed recently: lastrevdt > CURRENT_DATE - INTERVAL '30 days' / lastrevdt > CURRENT_DATE - INTERVAL '60 days' | traders' information: SELECT tradereg / SELECT * FROM trader
insider_1,insider,select,"Can you generate a list of trader IDs who are in the high-risk trading group? From that group, please only include those who have also faced a Significant Enforcement Action where the related compliance case was last reviewed recently. Just provide the traders' information.",INTERPRET_SAMPLE,3,"WITH HighRiskTraders AS (
    SELECT t.tradereg
    FROM trader t
    WHERE (t.trading_performance->'risklevel'->>'risklevel') = 'Aggressive'
    AND (t.voldaily / t.acctbal) > 0.5
),
SignificantEnforcement AS (
    SELECT e.compref2
    FROM enforcementactions e
    WHERE e.penamt > 10000
),
RecentComplianceCases AS (
    SELECT c.compreg
    FROM compliancecase c
    WHERE c.lastrevdt >= CURRENT_DATE - INTERVAL '60 days'
)
SELECT t.*
FROM trader t
JOIN transactionrecord tr ON t.tradereg = tr.trdref
JOIN SignificantEnforcement se ON se.compref2 = tr.transreg
JOIN RecentComplianceCases rcc ON rcc.compreg = se.compref2
WHERE t.tradereg IN (SELECT tradereg FROM HighRiskTraders);","WITH RelevantTraders AS (
    SELECT
        t.tradereg,
        t.voldaily / NULLIF(t.acctbal, 0) AS dtr, 
        (t.trading_performance -> 'risklevel' ->> 'levratio')::numeric AS tle, 
        (t.trading_performance -> 'risklevel' ->> 'risklevel') AS risk_level_text
    FROM
        trader t
), HighRiskProfile AS (
    SELECT
        tradereg
    FROM
        RelevantTraders
    WHERE
        tle > 5.0 AND risk_level_text = 'Aggressive' OR dtr > 0.5 
), RecentSignificantEnforcements AS (
    SELECT DISTINCT
        tr.trdref AS tradereg
    FROM
        enforcementactions ea
    JOIN
        compliancecase cc ON ea.compref2 = cc.compreg
    JOIN
        transactionrecord tr ON cc.transref = tr.transreg
    WHERE
        (ea.penimp IN ('Fine', 'Ban') OR ea.acttake = 'Suspension' OR ea.busrestr = 'Full') 
        AND cc.lastrevdt >= (CURRENT_DATE - INTERVAL '1 year') 
)
SELECT
    hrp.tradereg
FROM
    HighRiskProfile hrp
INNER JOIN
    RecentSignificantEnforcements rse ON hrp.tradereg = rse.tradereg LIMIT 100",True,,-0.04081891184311684,-0.6229729056358337,0.11556310246582457,196,3,"Generate a list of all trader information from the trader table for those who have a Trader Leverage Exposure (TLE) greater than 5.0, have faced a Significant Enforcement Action defined as having a penalty amount greater than 10000, and whose related compliance case was last reviewed within the last 60 days.",high-risk trading group: TLE > 5.0 / DTR > 0.5 | Significant Enforcement Action: penimp = 'Fine' OR penimp = 'Ban' OR acttake = 'Suspension' / penamt > 10000 | last reviewed recently: lastrevdt > CURRENT_DATE - INTERVAL '30 days' / lastrevdt > CURRENT_DATE - INTERVAL '60 days' | traders' information: SELECT tradereg / SELECT * FROM trader
insider_1,insider,select,"Can you generate a list of trader IDs who are in the high-risk trading group? From that group, please only include those who have also faced a Significant Enforcement Action where the related compliance case was last reviewed recently. Just provide the traders' information.",INTERPRET_SAMPLE,4,"WITH high_risk_traders AS (
    SELECT t.*
    FROM trader t
    WHERE (t.voldaily / t.acctbal) > 0.5
),
significant_enforcement AS (
    SELECT e.compref2
    FROM enforcementactions e
    WHERE e.penimp IN ('Fine', 'Ban') OR e.acttake = 'Suspension'
),
recent_compliance_cases AS (
    SELECT c.compreg
    FROM compliancecase c
    WHERE c.lastrevdt >= CURRENT_DATE - INTERVAL '60 days'
)
SELECT h.*
FROM high_risk_traders h
JOIN transactionrecord tr ON h.tradereg = tr.trdref
JOIN significant_enforcement se ON tr.transreg = se.compref2
JOIN recent_compliance_cases rcc ON se.compref2 = rcc.compreg;","WITH RelevantTraders AS (
    SELECT
        t.tradereg,
        t.voldaily / NULLIF(t.acctbal, 0) AS dtr, 
        (t.trading_performance -> 'risklevel' ->> 'levratio')::numeric AS tle, 
        (t.trading_performance -> 'risklevel' ->> 'risklevel') AS risk_level_text
    FROM
        trader t
), HighRiskProfile AS (
    SELECT
        tradereg
    FROM
        RelevantTraders
    WHERE
        tle > 5.0 AND risk_level_text = 'Aggressive' OR dtr > 0.5 
), RecentSignificantEnforcements AS (
    SELECT DISTINCT
        tr.trdref AS tradereg
    FROM
        enforcementactions ea
    JOIN
        compliancecase cc ON ea.compref2 = cc.compreg
    JOIN
        transactionrecord tr ON cc.transref = tr.transreg
    WHERE
        (ea.penimp IN ('Fine', 'Ban') OR ea.acttake = 'Suspension' OR ea.busrestr = 'Full') 
        AND cc.lastrevdt >= (CURRENT_DATE - INTERVAL '1 year') 
)
SELECT
    hrp.tradereg
FROM
    HighRiskProfile hrp
INNER JOIN
    RecentSignificantEnforcements rse ON hrp.tradereg = rse.tradereg LIMIT 100",True,,-0.02547319772340852,-0.7191805243492126,0.08801636665931471,172,4,"Generate a list of all trader information from the trader table for those who have a Daily Turnover Rate (DTR) greater than 0.5, have faced a Significant Enforcement Action defined as having a penalty imposed of 'Fine' or 'Ban' or an action taken of 'Suspension', and whose related compliance case was last reviewed within the last 60 days.",high-risk trading group: TLE > 5.0 / DTR > 0.5 | Significant Enforcement Action: penimp = 'Fine' OR penimp = 'Ban' OR acttake = 'Suspension' / penamt > 10000 | last reviewed recently: lastrevdt > CURRENT_DATE - INTERVAL '30 days' / lastrevdt > CURRENT_DATE - INTERVAL '60 days' | traders' information: SELECT tradereg / SELECT * FROM trader
